SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
000605.SZ,000605,渤海股份,10005545,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-25 00:00:00,2025-04-25 00:00:00,CNY,551201363.19,-7.7144742809,551201363.19,-7.7144742809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528946446.63,-7.2112837738,445594827.03,-7.4057873011,0.0,0.0,0.0,0.0,5946599.98,55.7945270708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13984413.73,-13.9317689198,1859363.57,-3.9900798546,35815260.72,-4.4317140113,0.0,0.0,25745981.6,-12.2584623454,28936898.96,2.3813838781,5869515.17,108.261958513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492942.85,-17.5875478276,6492942.85,-9.2856834213,0.0,0.0,0.0,0.0,0.0,-100.0,91743.12,0.0,9880148.47,583.7078184113,4685434.62,-21.1238618867,0.0,0.0,0.0,0.0,43405185.62,11.1436603863,97531.01,56.2417058028,0.0,0.0,88530.85,-33.9827982583,0.0,0.0,0.0,0.0,0.0,0.0,43414185.78,11.3711203796,16929774.78,27.9626795153,0.0,0.0,0.0,0.0,0.0,0.0,26484411.0,2.8468769423,0.0,0.0,26484411.0,2.8468769423,0.0,0.0,18030769.39,1.2567805741,8453641.61,6.4110304958,10601101.26,1.5040795178,0.0,0.0,0.0,0.0,0.0511,1.1881188119,0.0511,1.1881188119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26484411.0,2.8468769423,18030769.39,1.2567805741,8453641.61,6.4110304958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000605.SZ,000605,渤海股份,10005545,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-25 00:00:00,2025-04-25 00:00:00,CNY,1761201344.32,-4.529521072,1761201344.32,-4.529521072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694730836.08,-5.6648256176,1286901904.59,-7.2295184349,0.0,0.0,0.0,0.0,50979618.37,13.8883306483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71878832.65,2.1554900947,14210826.13,9.6824326469,152371987.86,0.6643833313,0.0,0.0,118387666.48,-8.8363088455,137722898.13,5.0054643295,26813334.22,72.2903542092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12538032.25,66.6664059049,11447541.8,51.6554893215,0.0,0.0,0.0,0.0,-39368.46,91.6552963778,-16994510.19,-361.7024114642,-30126128.15,6.0448703109,24778322.87,-1.1742857746,0.0,0.0,0.0,0.0,56626856.56,26.8541609846,4396129.51,-8.2583238187,0.0,0.0,5663022.93,-4.8070493855,0.0,0.0,0.0,0.0,0.0,0.0,55359963.14,27.316381412,23045982.55,532.1756190905,0.0,0.0,0.0,0.0,0.0,0.0,32313980.59,-18.8838847245,0.0,0.0,32313980.59,-18.8838847245,0.0,0.0,16091190.6,-20.0310097295,16222789.99,-17.7130851745,1140101.92,-27.2399870335,0.0,0.0,0.0,0.0,0.0456,-20.1401050788,0.0456,-20.1401050788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32313980.59,-18.8838847245,16091190.6,-20.0310097295,16222789.99,-17.7130851745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
000605.SZ,000605,渤海股份,10005545,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-31 00:00:00,2024-10-31 00:00:00,CNY,1202847148.3,1.0588298841,1202847148.3,1.0588298841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194382201.21,0.9455631346,900994917.87,-2.4495518146,0.0,0.0,0.0,0.0,29731407.15,276.7653042661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52384102.42,2.7251199075,8597026.11,-19.10202784,110218620.28,-1.1181956374,0.0,0.0,92456127.38,17.6328349136,95460587.75,-1.3038521007,9462087.47,-67.076002114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15213527.75,-19.2770206559,14123037.36,-25.0631627442,0.0,0.0,0.0,0.0,46934.6,-95.5416808047,12500.0,0.0,-18089528.72,-49.7873879483,22146235.5,19.4077970036,0.0,0.0,0.0,0.0,27794616.22,-16.8308544023,3617047.73,303.3806814073,0.0,0.0,4219906.0,82.0585907968,0.0,0.0,0.0,0.0,0.0,0.0,27191757.95,-15.020933977,9158216.71,-29.0098676212,0.0,0.0,0.0,0.0,0.0,0.0,18033541.24,-5.5711658902,0.0,0.0,18033541.24,-5.5711658902,0.0,0.0,12092223.92,20.516546759,5941317.32,-34.4502675239,2392709.66,38.2227622711,0.0,0.0,0.0,0.0,0.0343,20.350877193,0.0343,20.350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18033541.24,-5.5711658902,12092223.92,20.516546759,5941317.32,-34.4502675239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000605.SZ,000605,渤海股份,10005545,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-30 00:00:00,2024-08-30 00:00:00,CNY,921925359.47,4.2447457634,921925359.47,4.2447457634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886592719.17,1.9115767034,691688350.31,-0.2229835782,0.0,0.0,0.0,0.0,21100886.36,296.1774328857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35104509.67,6.3173046623,5387405.82,-32.2389583496,74805281.68,-9.2581407404,0.0,0.0,58506285.33,21.8988347407,59331851.93,-7.6693834648,6010839.16,-75.8268616382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11629831.18,-11.632608521,10539340.79,-19.9185233985,0.0,0.0,0.0,0.0,46934.6,-95.8271173359,12500.0,0.0,-18563346.76,-6718.7786162131,12203603.09,-0.8484484258,0.0,0.0,0.0,0.0,40662162.41,-0.2009748041,528769.62,-21.4772201208,0.0,0.0,3675990.14,208.8901893608,0.0,0.0,0.0,0.0,0.0,0.0,37514941.89,-6.7427669489,13347833.35,-17.0865066204,0.0,0.0,0.0,0.0,0.0,0.0,24167108.54,0.1584562491,0.0,0.0,24167108.54,0.1584562491,0.0,0.0,16335573.19,35.9720421026,7831535.35,-35.356459399,10613549.63,28.6283808409,0.0,0.0,0.0,0.0,0.0463,35.7771260997,0.0463,35.7771260997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24167108.54,0.1584562491,16335573.19,35.9720421026,7831535.35,-35.356459399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000605.SZ,000605,渤海股份,10005545,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-30 00:00:00,2025-04-25 00:00:00,CNY,597278239.35,4.9217150403,597278239.35,4.9217150403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570054709.39,4.6086573483,481233992.97,4.1448477534,0.0,0.0,0.0,0.0,3816950.5,47.9792657464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16248055.24,9.5545283668,1936636.93,-59.6006157486,37476094.03,-4.0556316975,0.0,0.0,29342979.72,35.8817752293,28263828.7,9.8068638242,2818332.84,-70.396761626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7878594.41,10.6644215199,7157572.36,0.5367916516,0.0,0.0,0.0,0.0,53444.92,-95.8971122728,0.0,0.0,-2042586.06,51.0577319133,5940243.44,2.8266012747,0.0,0.0,0.0,0.0,39053226.67,13.7052167384,62423.16,-89.1433906188,0.0,0.0,134102.7,-78.3048891512,0.0,0.0,0.0,0.0,0.0,0.0,38981547.13,13.6392727623,13230244.04,29.5420549192,0.0,0.0,0.0,0.0,0.0,0.0,25751303.09,6.89714353,0.0,0.0,25751303.09,6.89714353,0.0,0.0,17806974.79,30.273176434,7944328.3,-23.765033252,10444014.97,37.4186661343,0.0,0.0,0.0,0.0,0.0505,30.1546391753,0.0505,30.1546391753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25751303.09,6.89714353,17806974.79,30.273176434,7944328.3,-23.765033252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000605.SZ,000605,渤海股份,10005545,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-30 00:00:00,2025-04-25 00:00:00,CNY,1844760143.76,5.214096602,1844760143.76,5.214096602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796499393.97,4.7694656035,1387188988.22,2.7895848064,0.0,0.0,0.0,0.0,44762811.15,330.7574204531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70362182.77,4.8021547762,12956337.48,-24.2090626126,151366335.16,-5.0946149957,0.0,0.0,129862739.19,16.9325788781,131157839.27,-0.8329113397,15562876.02,-62.8476993451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7522831.12,-79.6294171594,7548386.05,-79.5602186342,0.0,0.0,0.0,0.0,-471777.81,-737.4769346268,-3680836.35,0.0,-32064378.23,27.4092517456,25072748.59,53.022882432,0.0,0.0,0.0,0.0,44639337.11,-6.6906837418,4791856.54,11.2938672644,0.0,0.0,5948994.01,409.5036669613,0.0,0.0,0.0,0.0,0.0,0.0,43482199.64,-14.7042500067,3645503.22,-74.605046351,0.0,0.0,0.0,0.0,0.0,0.0,39836696.42,8.7752905014,0.0,0.0,39836696.42,8.7752905014,0.0,0.0,20121787.89,22.9457969374,19714908.53,-2.6738534088,1566934.74,133.9577735205,0.0,0.0,0.0,0.0,0.0571,23.0603448276,0.0571,23.0603448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39836696.42,8.7752905014,20121787.89,22.9457969374,19714908.53,-2.6738534088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
000605.SZ,000605,渤海股份,10005545,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-31 00:00:00,2024-10-31 00:00:00,CNY,1190244484.01,1.5464809772,1190244484.01,1.5464809772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183194351.61,0.3880052725,923619454.99,1.0513270804,0.0,0.0,0.0,0.0,7891227.46,13.5786468604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50994442.71,2.4647964259,10626998.28,-19.5474400062,111465017.24,-2.501531504,0.0,0.0,78597210.93,-2.1954755951,96721695.61,4.185352378,28739181.38,9.6681872693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18846588.51,-30.016436103,18846588.51,-30.016436103,0.0,0.0,0.0,0.0,1052742.03,732.4227127911,0.0,0.0,-12076803.64,-7.1078973608,18546724.8,13.7018772362,0.0,0.0,0.0,0.0,33419384.1,30.5980132547,896683.43,-25.8626325691,0.0,0.0,2317883.48,139.2000895508,0.0,0.0,0.0,0.0,0.0,0.0,31998184.05,23.8800239113,12900689.72,45.5992401327,0.0,0.0,0.0,0.0,0.0,0.0,19097494.33,12.5396555376,0.0,0.0,19097494.33,12.5396555376,0.0,0.0,10033662.8,-7.5892884683,9063831.53,48.298460571,1731053.28,254.6262925485,0.0,0.0,0.0,0.0,0.0285,-7.4675324675,0.0285,-7.4675324675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19097494.33,12.5396555376,10033662.8,-7.5892884683,9063831.53,48.298460571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000605.SZ,000605,渤海股份,10005545,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-31 00:00:00,2024-08-30 00:00:00,CNY,884385445.73,1.1585354404,884385445.73,1.1585354404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869962714.59,1.8141598417,693234148.62,1.2956862303,0.0,0.0,0.0,0.0,5326120.22,28.9149675179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33018622.68,0.4903799409,7950594.75,-10.8085525395,82437457.52,17.084535217,0.0,0.0,47995770.8,-10.7602517272,64260214.17,0.2528155407,24865778.99,12.2938158989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13160772.3,1.1282619189,13160772.3,1.1282619189,0.0,0.0,0.0,0.0,1124752.45,906.8793950447,0.0,0.0,-272238.59,95.8626058449,12308030.38,-3.7412505946,0.0,0.0,0.0,0.0,40744047.68,4.1313599478,673396.46,-37.000621231,0.0,0.0,1190063.74,188.4173482807,0.0,0.0,0.0,0.0,0.0,0.0,40227380.4,1.1149189707,16098505.57,27.2841922154,0.0,0.0,0.0,0.0,0.0,0.0,24128874.83,-11.0821291626,0.0,0.0,24128874.83,-11.0821291626,0.0,0.0,12013920.61,-24.9699731927,12114954.22,8.9083885333,8251328.02,-24.6760855372,0.0,0.0,0.0,0.0,0.0341,-24.8898678414,0.0341,-24.8898678414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24128874.83,-11.0821291626,12013920.61,-24.9699731927,12114954.22,8.9083885333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000605.SZ,000605,渤海股份,10005545,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-29 00:00:00,2024-04-30 00:00:00,CNY,569260842.83,2.6240489381,569260842.83,2.6240489381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544940279.17,3.7365906186,462081421.55,3.1870118221,0.0,0.0,0.0,0.0,2579381.97,30.9640742429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14831021.12,-5.3368247602,4793728.83,-2.0968735572,39060233.23,17.2511645445,0.0,0.0,21594492.47,-0.2816207418,25739582.86,-4.1040401413,9520353.16,16.5894387238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7119356.25,1194.7875496453,7119356.25,1194.7875496453,0.0,0.0,0.0,0.0,1302617.17,717.5546938826,0.0,0.0,-4173460.16,-10.9762682291,5776952.04,-32.3703930571,0.0,0.0,0.0,0.0,34346028.96,1.965487133,574978.41,1791.3769708477,0.0,0.0,618124.06,179.6042539265,0.0,0.0,0.0,0.0,0.0,0.0,34302883.31,2.4171386824,10213087.98,-6.6260949619,0.0,0.0,0.0,0.0,0.0,0.0,24089795.33,6.8024813583,0.0,0.0,24089795.33,6.8024813583,0.0,0.0,13668949.57,41.6760819316,10420845.76,-19.2647823223,7600142.88,1.9285366875,0.0,0.0,0.0,0.0,0.0388,41.6058394161,0.0388,41.6058394161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24089795.33,6.8024813583,13668949.57,41.6760819316,10420845.76,-19.2647823223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000605.SZ,000605,渤海股份,10005545,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-29 00:00:00,2024-04-30 00:00:00,CNY,1753339336.97,-3.2494895852,1753339336.97,-3.2494895852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714716576.65,-4.1737566964,1349542359.6,-0.0970324638,0.0,0.0,0.0,0.0,10391651.78,-27.7875296448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67138106.96,-0.4139888963,17094837.36,-30.2352602654,159491829.84,-12.4425981997,0.0,0.0,111057791.11,-26.0012900806,132259443.17,-27.9437633045,41889400.51,-18.8813020687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36929876.67,-18.7651400986,36929876.67,93.5772584593,0.0,0.0,0.0,0.0,74007.04,101.6215790749,0.0,0.0,-44171439.2,-84.6685736321,16384966.87,-38.2970360398,0.0,0.0,0.0,0.0,47840171.7,-25.8363796528,4305589.03,102.1409753796,0.0,0.0,1167605.73,379.9150929309,0.0,0.0,0.0,0.0,0.0,0.0,50978155.0,-23.2175187374,14355226.91,-52.9918454827,0.0,0.0,0.0,0.0,0.0,0.0,36622928.09,2.1411529962,0.0,0.0,36622928.09,2.1411529962,0.0,0.0,16366389.41,43.0542973739,20256538.68,-17.0308050019,-4614362.42,85.1127679827,0.0,0.0,0.0,0.0,0.0464,43.2098765432,0.0464,43.2098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36622928.09,2.1411529962,16366389.41,43.0542973739,20256538.68,-17.0308050019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
