SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601368.SH,601368,绿城水务,10204585,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-29 00:00:00,2025-04-29 00:00:00,CNY,541356915.51,-0.2256881567,541356915.51,-0.2256881567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544782372.92,4.0986506791,350937370.53,-3.3853314636,0.0,0.0,0.0,0.0,1504964.43,53.440784456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20831418.99,247.2022220642,15047918.35,1.6665365301,31084775.41,6.183395478,0.0,0.0,125375925.21,14.9791885995,115490174.85,-5.831205637,577102.91,-64.8164867441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5116964.27,6.1503784474,0.0,0.0,0.0,0.0,1691506.86,-92.972304399,1502894.06,-0.004760588,0.0,0.0,187249.67,669.9467759219,0.0,0.0,0.0,0.0,0.0,0.0,3007151.25,-88.2293140585,836851.78,-81.8473679489,0.0,0.0,0.0,0.0,0.0,0.0,2170299.47,-89.6344967734,0.0,0.0,2170299.47,-89.6344967734,0.0,0.0,2170299.47,-89.6344967734,0.0,0.0,-3261524.38,-120.8755091873,0.0,0.0,0.0,0.0,0.0025,-89.4514767932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170299.47,-89.6344967734,2170299.47,-89.6344967734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601368.SH,601368,绿城水务,10204585,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-03-27 00:00:00,2025-03-27 00:00:00,CNY,2477672499.14,6.2599077921,2477672499.14,6.2599077921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307216971.29,4.3722885549,1619661157.75,5.521067657,0.0,0.0,0.0,0.0,6589421.6,0.5931868916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31708694.01,21.066710351,66165002.58,13.7012651874,111255676.89,-2.9940980985,0.0,0.0,471837018.46,0.3856967195,487077471.28,3.6871180611,3694232.64,-46.0067221519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245356.98,639.3446100644,245356.98,639.3446100644,0.0,0.0,0.0,0.0,0.0,0.0,731353.14,161.0012009432,-93842867.43,-116.3977119458,21145875.77,3.7983871958,0.0,0.0,0.0,0.0,98735246.31,1.8043057665,6024019.21,33.6019053523,0.0,0.0,1407595.43,-88.4329687789,0.0,0.0,0.0,0.0,0.0,0.0,103351670.09,15.70265416,15417075.71,-2.4810605987,0.0,0.0,0.0,0.0,0.0,0.0,87934594.38,19.6129915783,0.0,0.0,87934594.38,19.6129915783,0.0,0.0,87934594.38,19.6129915783,0.0,0.0,66047491.27,5.2217511232,0.0,0.0,0.0,0.0,0.0996,19.5678271309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87934594.38,19.6129915783,87934594.38,19.6129915783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
601368.SH,601368,绿城水务,10204585,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-26 00:00:00,2024-10-26 00:00:00,CNY,1858275895.89,7.3810048029,1858275895.89,7.3810048029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692462229.51,7.6524132977,1179511110.28,9.1039590003,0.0,0.0,0.0,0.0,3800144.29,161.1764941256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19297525.83,-0.5604961004,49833703.43,17.8380250424,81225987.01,-6.6994956374,0.0,0.0,358793758.67,5.2627154157,367979634.29,6.1980649284,3125030.14,-36.0307617464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123173.08,10939.190521429,123173.08,10939.190521429,0.0,0.0,0.0,0.0,0.0,0.0,751253.45,895.1689619116,-26045101.24,-103.8324532985,15976547.77,14.6549232771,0.0,0.0,0.0,0.0,156619539.44,0.8375349098,3756295.35,11.3921682191,0.0,0.0,1140678.41,213.3909503203,0.0,0.0,0.0,0.0,0.0,0.0,159235156.38,-0.2890729743,25178888.26,7.0803793953,0.0,0.0,0.0,0.0,0.0,0.0,134056268.12,-1.561519793,0.0,0.0,134056268.12,-1.561519793,0.0,0.0,134056268.12,-1.561519793,0.0,0.0,118256176.91,-4.7711373162,0.0,0.0,0.0,0.0,0.1518,-1.5564202335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134056268.12,-1.561519793,134056268.12,-1.561519793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601368.SH,601368,绿城水务,10204585,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-24 00:00:00,2024-08-24 00:00:00,CNY,1201439350.07,9.5482469437,1201439350.07,9.5482469437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108360815.47,5.415283073,782049014.31,9.5288455264,0.0,0.0,0.0,0.0,2926678.16,181.6370801179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12747572.94,-1.7307726379,29986659.46,7.2519513548,55720791.64,-5.3209882419,0.0,0.0,224930098.96,-4.9277904459,245605251.87,7.5206258459,2430577.61,-14.4920904226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123173.08,10939.190521429,123173.08,10939.190521429,0.0,0.0,0.0,0.0,0.0,0.0,751253.45,895.1689619116,-26046301.24,-103.6824400517,10180382.7,7.3746546148,0.0,0.0,0.0,0.0,78087042.59,106.7767810377,2645002.84,25.6801206878,0.0,0.0,1007873.72,197.9504964195,0.0,0.0,0.0,0.0,0.0,0.0,79724171.71,94.9367997974,11901386.67,123.9669949729,0.0,0.0,0.0,0.0,0.0,0.0,67822785.04,90.6015482419,0.0,0.0,67822785.04,90.6015482419,0.0,0.0,67822785.04,90.6015482419,0.0,0.0,57774034.64,103.185976427,0.0,0.0,0.0,0.0,0.0768,90.570719603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67822785.04,90.6015482419,67822785.04,90.6015482419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601368.SH,601368,绿城水务,10204585,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-29 00:00:00,2025-04-29 00:00:00,CNY,542581457.6,7.5322901386,542581457.6,7.5322901386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523332789.97,11.0889300376,363234047.01,11.263136731,0.0,0.0,0.0,0.0,980811.22,93.9642834125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999794.26,-11.0019173663,14801250.11,38.8154396212,29274610.47,39.3369291062,0.0,0.0,109042276.9,3.1523252185,122641662.38,10.4786488595,1640265.16,62.7431011205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4820486.13,6.0176846848,0.0,0.0,0.0,0.0,24069153.76,-29.3447486472,1502965.61,56.0239198135,0.0,0.0,24319.82,102.1866224899,0.0,0.0,0.0,0.0,0.0,0.0,25547799.55,-29.3110052735,4610085.07,-16.1370001288,0.0,0.0,0.0,0.0,0.0,0.0,20937714.48,-31.674264788,0.0,0.0,20937714.48,-31.674264788,0.0,0.0,20937714.48,-31.674264788,0.0,0.0,15623687.79,-44.7292747041,0.0,0.0,0.0,0.0,0.0237,-31.7002881844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20937714.48,-31.674264788,20937714.48,-31.674264788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601368.SH,601368,绿城水务,10204585,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-03-27 00:00:00,2025-03-27 00:00:00,CNY,2331709626.54,3.4226844598,2331709626.54,3.4226844598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210564703.75,6.991492742,1534917333.3,7.0851284453,0.0,0.0,0.0,0.0,6550564.51,72.3167283119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26191092.43,21.1591958857,58191966.88,-4.3904577579,114689595.9,-0.3706508819,0.0,0.0,470024150.73,8.9653934374,469756976.94,12.7930563237,6842023.28,94.404053192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33185.74,5.0738270843,33185.74,5.0738270843,0.0,0.0,0.0,0.0,0.0,0.0,-1198915.97,-2.1166317891,-43365924.06,-188.0976517144,20372065.83,-6.3583301932,0.0,0.0,0.0,0.0,96985334.33,-49.1592327087,4508932.11,1.6505807217,0.0,0.0,12169029.4,98.3310620796,0.0,0.0,0.0,0.0,0.0,0.0,89325237.04,-52.7537000382,15809314.38,-37.3243237842,0.0,0.0,0.0,0.0,0.0,0.0,73515922.66,-55.1291467533,0.0,0.0,73515922.66,-55.1291467533,0.0,0.0,73515922.66,-55.1291467533,0.0,0.0,62769808.11,-58.1777491614,0.0,0.0,0.0,0.0,0.0833,-55.1185344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73515922.66,-55.1291467533,73515922.66,-55.1291467533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
601368.SH,601368,绿城水务,10204585,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-24 00:00:00,2024-10-26 00:00:00,CNY,1730544335.38,2.7955078665,1730544335.38,2.7955078665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572154471.66,4.891984806,1081089193.36,2.6308873506,0.0,0.0,0.0,0.0,1455010.07,-50.1731590597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19406297.37,24.1514192916,42290002.24,-5.8381391136,87058465.08,10.1617245867,0.0,0.0,340855503.54,12.5067081203,346503144.42,14.8312474943,4885207.68,90.351304251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.78,100.1818698196,1115.78,100.1818698196,0.0,0.0,0.0,0.0,-4134573.12,-1020.1014160817,-94477.21,83.922460885,-12777700.91,-2070.9083637757,13934462.92,-10.8593542364,0.0,0.0,0.0,0.0,155318691.18,-21.6052133847,3372135.95,117.9061551568,0.0,0.0,-1005969.53,-199.7119288647,0.0,0.0,0.0,0.0,0.0,0.0,159696796.66,-19.6139766864,23514007.33,-30.0225172792,0.0,0.0,0.0,0.0,0.0,0.0,136182789.33,-17.495049883,0.0,0.0,136182789.33,-17.495049883,0.0,0.0,136182789.33,-17.495049883,0.0,0.0,124181024.09,-17.8500631881,0.0,0.0,0.0,0.0,0.1542,-17.4959871589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136182789.33,-17.495049883,136182789.33,-17.495049883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601368.SH,601368,绿城水务,10204585,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-15 00:00:00,2024-08-24 00:00:00,CNY,1096721657.89,1.0880107935,1096721657.89,1.0880107935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051423269.15,10.2242826245,714011921.29,4.3601083932,0.0,0.0,0.0,0.0,1039166.49,117.4073889347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12972090.33,33.1001810003,27959080.54,-3.5781645863,58852316.48,14.0063405557,0.0,0.0,236588694.02,32.2679025295,228426173.99,18.2546900175,2842517.87,67.8463719286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.78,100.1818698196,1115.78,100.1818698196,0.0,0.0,0.0,0.0,-4134573.12,-535.2314129604,-94477.21,83.922460885,-12787700.91,-1951.555030216,9481178.53,-2.4184148811,0.0,0.0,0.0,0.0,37763931.81,-72.9997072745,2104551.48,117.3642399096,0.0,0.0,-1028962.34,-642.1773797426,0.0,0.0,0.0,0.0,0.0,0.0,40897445.63,-70.9211620407,5313902.02,-78.9217417376,0.0,0.0,0.0,0.0,0.0,0.0,35583543.61,-69.1738504304,0.0,0.0,35583543.61,-69.1738504304,0.0,0.0,35583543.61,-69.1738504304,0.0,0.0,28434066.0,-72.988408189,0.0,0.0,0.0,0.0,0.0403,-69.1660290742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35583543.61,-69.1738504304,35583543.61,-69.1738504304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601368.SH,601368,绿城水务,10204585,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-25 00:00:00,2024-04-29 00:00:00,CNY,504575376.29,-0.9675804372,504575376.29,-0.9675804372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471093555.22,11.4791567977,326463964.33,5.9876449225,0.0,0.0,0.0,0.0,505665.89,20969.4120833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6741487.1,95.3004110065,10662538.8,0.4652922958,21009943.78,2.983063585,0.0,0.0,105709955.32,31.9809110116,111009379.32,16.1101398901,1007886.14,23.6801363129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3965464.79,-386.1971307543,0.0,0.0,2400.0,7.6001578136,4546869.84,3.4428737212,0.0,0.0,0.0,0.0,34065626.12,-63.2534014864,963291.79,77.4820751802,0.0,0.0,-1112209.36,-837.7568255364,0.0,0.0,0.0,0.0,0.0,0.0,36141127.27,-61.1787134538,5497162.13,-60.6834157852,0.0,0.0,0.0,0.0,0.0,0.0,30643965.14,-61.2662468283,0.0,0.0,30643965.14,-61.2662468283,0.0,0.0,30643965.14,-61.2662468283,0.0,0.0,28267564.26,-61.5283244573,0.0,0.0,0.0,0.0,0.0347,-61.2723214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30643965.14,-61.2662468283,30643965.14,-61.2662468283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601368.SH,601368,绿城水务,10204585,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-15 00:00:00,2024-03-27 00:00:00,CNY,2254543709.36,8.0995637899,2254543709.36,8.0995637899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066112591.85,18.8540657845,1433361808.11,13.6466774979,0.0,0.0,0.0,0.0,3801467.55,267.518229577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21617090.01,-7.7008624281,60864183.13,7.7777146473,115116275.39,-8.0352302612,0.0,0.0,431351767.66,59.1612046779,416476857.93,28.7846488229,3519485.92,-39.6526400294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31583.26,0.0,31583.26,0.0,0.0,0.0,0.0,0.0,-3228544.96,54.0085999743,-1174065.33,-825.5720864253,-15052508.69,-164.6030900743,21755342.33,18.9801767652,0.0,0.0,0.0,0.0,190762924.12,-45.9145086276,4435717.02,32.5216228602,0.0,0.0,6135715.34,658.2402380135,0.0,0.0,0.0,0.0,0.0,0.0,189062925.8,-46.7794534054,25224002.89,-57.1533919187,0.0,0.0,0.0,0.0,0.0,0.0,163838922.91,-44.7188164786,0.0,0.0,163838922.91,-44.7188164786,0.0,0.0,163838922.91,-44.7188164786,0.0,0.0,150087111.17,-46.874775924,0.0,0.0,0.0,0.0,0.1856,-44.7125409592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163838922.91,-44.7188164786,163838922.91,-44.7188164786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
