SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
603291.SH,603291,联合水务,10000156123,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-25 00:00:00,2025-04-25 00:00:00,CNY,199574569.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255920.42,50831985.04,0.0,0,250662474.47,84956609.18,0.0,0.0,0.0,0.0,0.0,53464923.12,21121563.8,69167430.58,0.0,0,228710526.68,0.0,0,21951947.79,217896700.42,0.0,129855.02,0.0,0.0,0.0,0.0,0,218026555.44,72389178.43,231090000.0,0.0,0.0,0.0,0.0,0.0,0,303479178.43,0.0,0,-85452622.99,0.0,0.0,256315568.63,0.0,19133677.58,0.0,0,275449246.21,135737319.02,7773382.44,0.0,0.0,2761512.34,0.0,0.0,0,146272213.8,0.0,0,129177032.41,-39744.45,0.0,0.0,65636612.76,81760219.22,0.0,0.01,147396831.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0081823064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.2584085482,0.0,0.0,-18.4816642581,-41.2125592733,0.0,0.0,0.0,0.0,0.0,0.268076338,-12.1929963865,6.8137690409,0.0,0.0,-20.2116650023,0.0,0.0,5.3075069436,106.8226250281,0.0,6.145475067,0.0,0.0,0.0,0.0,0.0,106.705854954,41.6175699302,66.0486279108,0.0,0.0,0.0,0.0,0.0,0.0,59.4857870925,0.0,0.0,-0.758536004,0.0,0.0,212.7083234768,0.0,0.0,0.0,0.0,235.7716514196,410.3540409443,-2.2498305967,0.0,0.0,16.1649495539,0.0,0.0,0.0,296.1201223795,0.0,0.0,186.3698108122,-230.7375482645,0.0,0.0,448.6695156639,-44.1654501526,0.0,0.0,15.5073859828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
603291.SH,603291,联合水务,10000156123,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-25 00:00:00,2025-04-25 00:00:00,CNY,948381772.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471557.54,275473150.21,0.0,0,1224326480.38,405685243.46,0.0,0.0,0.0,0.0,0.0,171245591.58,108624456.67,254451919.93,0.0,0,940007211.64,0.0,0,284319268.74,871792938.87,0.0,1109007.59,0.0,0.0,0.0,0.0,0,872901946.46,264720787.97,900833767.95,0.0,0.0,0.0,0.0,0.0,0,1165554555.92,0.0,0,-292652609.46,68353.51,68353.51,356909878.53,0.0,13257400.0,0.0,0,370235632.04,285193474.21,111721451.27,1989364.46,0.0,29407764.49,0.0,0.0,0,426322689.97,0.0,0,-56087057.93,-252405.13,0.0,0.0,-64672803.78,146433023.0,0.0,0.0,81760219.22,155507895.19,3599790.92,63243713.18,63243713.18,0.0,121789227.77,2673258.73,0.0,0.0,0.0,64210.21,1188008.05,0.0,41518354.12,1294896.93,-6567997.73,-7377053.7,809055.97,0.0,8533041.32,-94358652.27,-37155259.62,228570.08,0.0,0.0,284319268.74,0.0,0.0,0.0,0.0,81760219.22,146433023.0,0.0,0.0,0.0,0.0,-64672803.78,-10.7264420082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.271854229,6.7783446446,0.0,0.0,-7.4040854491,-5.1123784733,0.0,0.0,0.0,0.0,0.0,1.2828000722,-1.1295166241,-4.2355970817,0.0,0.0,-3.3104482906,0.0,0.0,-18.7738290787,-13.1216006267,0.0,75.445359222,0.0,0.0,0.0,0.0,0.0,-14.0799062932,-13.1340641991,-11.5258348327,0.0,0.0,0.0,0.0,0.0,0.0,-11.896300589,0.0,0.0,4.6698900055,-99.9689312505,0.0,48.4398529448,0.0,14.9918795995,0.0,0.0,-21.5564256317,-28.1470847487,64.7228716784,0.0,0.0,-12.3850224533,0.0,0.0,0.0,-14.4448366344,0.0,0.0,-113.0600675601,-858.4311551417,0.0,0.0,-486.0100491243,12.9197449032,0.0,0.0,-44.1654501526,-5.4407787346,1.3328153199,28.8772398312,28.8772398312,0.0,12.5781677978,70.160768158,0.0,0.0,0.0,116.1242307523,-37.0671618776,0.0,-5.5270436979,179.2311100905,56.3892135856,-16.6202565056,109.2624612783,0.0,178.711025195,-192.4672323979,-301.7445329214,-94.9028851214,0.0,0.0,-18.7738290787,0.0,0.0,0.0,0.0,-44.1654501526,12.9197449032,0.0,0.0,0.0,0.0,-486.0100491243,标准无保留意见,0.0,0.0,0.0
603291.SH,603291,联合水务,10000156123,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-30 00:00:00,2024-10-30 00:00:00,CNY,728171853.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682631.41,214644035.62,0.0,0,943498520.39,286606082.73,0.0,0.0,0.0,0.0,0.0,128576104.42,77172166.58,192674209.49,0.0,0,685028563.22,0.0,0,258469957.17,655428375.6,0.0,339060.24,0.0,0.0,0.0,0.0,0,655767435.84,228275063.74,766182666.42,0.0,0.0,0.0,0.0,0.0,0,994457730.16,0.0,0,-338690294.32,68353.51,68353.51,267973550.73,0.0,13257400.0,0.0,0,281299304.24,204387146.46,100505335.84,1989364.46,0.0,6260524.4,0.0,0.0,0,311153006.7,0.0,0,-29853702.46,-351983.94,0.0,0.0,-110426023.55,146433023.0,0.0,-0.01,36006999.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7151645419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.3318625403,99.7750974536,0.0,0.0,4.0454976104,-13.8221456893,0.0,0.0,0.0,0.0,0.0,-1.048464228,-11.4021800735,32.6968327105,0.0,0.0,-1.4086757991,0.0,0.0,21.9214394498,120.7145722957,0.0,-53.6207078291,0.0,0.0,0.0,0.0,0.0,116.2903294396,-1.3372173944,93.158624662,0.0,0.0,0.0,0.0,0.0,0.0,58.3458808176,0.0,0.0,-4.2636373144,-99.9689415465,0.0,29.4913978752,0.0,0.0,0.0,0.0,-34.1255435728,-31.3819659841,62.6441061451,0.0,0.0,-66.9202652304,0.0,0.0,0.0,-17.8110082831,0.0,0.0,-161.6289945543,-832.1541927534,0.0,0.0,-71.3627908715,4.0015783709,0.0,0.0,-52.8450765996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
603291.SH,603291,联合水务,10000156123,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-29 00:00:00,2024-08-29 00:00:00,CNY,521165920.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114924.78,136783532.34,0.0,0,658064378.01,263607402.26,0.0,0.0,0.0,0.0,0.0,90914451.26,52954623.08,126771265.25,0.0,0,534247741.85,0.0,0,123816636.16,271467976.61,0.0,335159.95,0.0,0.0,0.0,0.0,0,271803136.56,132090273.52,320830000.0,0.0,0.0,0.0,0.0,0.0,0,452920273.52,0.0,0,-181117136.96,68353.51,68353.51,225952801.43,0.0,13257400.0,0.0,0,239278554.94,110863136.31,79076316.09,0.0,0.0,4608215.75,0.0,0.0,0,194547668.15,0.0,0,44730886.79,-254591.69,0.0,0.0,-12824205.7,146433023.0,0.0,0.0,133608817.3,85592542.3,504527.51,30139523.15,30139523.15,0.0,60358587.34,1189748.75,0.0,0.0,0.0,-65975.61,270756.38,0.0,19577915.14,209296.4,-4579053.65,-1663929.77,-2915123.88,0.0,321816.3,-32505267.88,-45146821.92,306751.86,0.0,0.0,123816636.16,0.0,0.0,0.0,0.0,133608817.3,146433023.0,0.0,0.0,0.0,0.0,-12824205.7,-3.2947398136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.6602529144,19.5970927939,0.0,0.0,0.5410974579,29.9157802505,0.0,0.0,0.0,0.0,0.0,-0.195475337,-7.7967582727,3.4426459372,0.0,0.0,12.7143907499,0.0,0.0,-31.4184041749,39.3882229439,0.0,-44.7048346239,0.0,0.0,0.0,0.0,0.0,39.1273175566,-35.5067193239,62.2377410204,0.0,0.0,0.0,0.0,0.0,0.0,12.5084788835,0.0,0.0,12.5893413727,-99.9689312505,0.0,44.011480973,0.0,0.0,0.0,0.0,-36.5151315368,-46.8281515495,59.1171426346,0.0,0.0,-72.900144241,0.0,0.0,0.0,-29.3071095886,0.0,0.0,-56.0191002864,-218.4829334612,0.0,-100.0,-117.1076317152,12.9197449032,0.0,0.0,-34.7105502254,27.8836191937,-73.9045841311,42.3058625178,42.3058625178,0.0,12.3755011979,63.5317470675,0.0,0.0,0.0,77.0368180198,-4.9371379819,0.0,-20.4113999158,-86.4581379001,-9.8692626758,54.3800206303,-460.2142414207,0.0,110.2757639053,-291.6087857626,-354.4289190376,-91.3806853961,0.0,-100.0,-31.4184041749,0.0,0.0,0.0,0.0,-34.7105502254,12.9197449032,0.0,0.0,0.0,0.0,-117.1076317152,0,0.0,0.0,0.0
603291.SH,603291,联合水务,10000156123,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-29 00:00:00,2025-04-25 00:00:00,CNY,237611918.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69880221.24,0.0,0,307492139.27,144514896.6,0.0,0.0,0.0,0.0,0.0,53321979.51,24054532.02,64755163.31,0.0,0,286646571.44,0.0,0,20845567.83,105354382.96,0.0,122336.84,0.0,0.0,0.0,0.0,0,105476719.8,51115958.61,139170075.0,0.0,0.0,0.0,0.0,0.0,0,190286033.61,0.0,0,-84809313.81,68353.51,68353.51,81966340.32,0.0,0.0,0.0,0,82034693.83,26596697.22,7952295.62,0.0,0.0,2377233.71,0.0,0.0,0,36926226.55,0.0,0,45108467.28,30400.18,0.0,0.0,-18824878.52,146433023.0,0.0,0.0,127608144.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0668121442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3841624527,0.0,0.0,-2.956977162,9.9316218387,0.0,0.0,0.0,0.0,0.0,6.4489346507,-28.8617957568,19.4782356081,0.0,0.0,6.3376655177,0.0,0.0,-55.9281661209,-15.1955020292,0.0,-39.4682469257,0.0,0.0,0.0,0.0,0.0,-15.2349253525,-36.6254102039,12.035610351,0.0,0.0,0.0,0.0,0.0,0.0,-7.1215307129,0.0,0.0,-5.4288922183,-99.9689312505,0.0,-3.8319868141,0.0,0.0,0.0,0.0,-73.1245017589,-53.0915893927,-29.1414036618,0.0,0.0,3.0614455573,0.0,0.0,0.0,-47.4199541824,0.0,0.0,-80.805815806,106.0832368776,0.0,0.0,-109.3484834772,12.9197449032,0.0,0.0,-61.4531763499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
603291.SH,603291,联合水务,10000156123,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-29 00:00:00,2025-04-25 00:00:00,CNY,1062332222.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906966.84,257985971.9,0.0,0,1322225161.14,427542852.2,0.0,0.0,0.0,0.0,0.0,169076675.86,109865404.68,265706162.39,0.0,0,972191095.13,0.0,0,350034066.01,1003463398.45,0.0,632109.96,5488707.19,0.0,6362006.99,0.0,0,1015946222.59,304746372.13,1018188491.8,0.0,0.0,0.0,0.0,0.0,0,1322934863.93,0.0,0,-306988641.34,220007277.46,0.0,240440738.42,0.0,11528988.0,0.0,0,471977003.88,396912878.5,67823885.13,0.0,0.0,33564768.62,0.0,0.0,0,498301532.25,0.0,0,-26324528.37,33279.9,0.0,0.0,16754176.2,129678846.8,0.0,0.0,146433023.0,164455558.23,3552443.41,49072833.39,49072833.39,0.0,108181923.86,1571019.43,0.0,0.0,0.0,-398221.85,1887739.51,0.0,43947342.97,-1634328.9,-15060489.09,-6325705.26,-8734783.83,0.0,-10840973.42,-32262982.59,18416984.63,4484303.09,0.0,0.0,350034066.01,0.0,0.0,0.0,0.0,146433023.0,129678846.8,0.0,0.0,0.0,0.0,16754176.2,12.089972898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.7098201868,26.0387078952,0.0,0.0,13.5792067492,1.7026358767,0.0,0.0,0.0,0.0,0.0,12.5948909894,6.1958051396,21.2756074776,0.0,0.0,8.8561258295,0.0,0.0,29.1417473251,76.5062806968,0.0,1.7786050252,0.0,0.0,5931.9392729824,0.0,0.0,78.4738913891,9.9659741242,79.0272261257,0.0,0.0,0.0,0.0,0.0,0.0,55.8480927222,0.0,0.0,-9.7874243966,1469.2246281142,0.0,-30.34568508,0.0,1052.8988,0.0,0.0,31.0277173315,56.0092374496,53.5408841597,0.0,0.0,238.4375470456,0.0,0.0,0.0,61.52032739,0.0,0.0,-150.9133544127,106.3876643696,0.0,0.0,-60.6792709134,48.9366033232,0.0,0.0,12.9197449032,25.9341477954,558.8694006754,13.1215927223,13.1215927223,0.0,4.2523212448,24.3159978625,0.0,0.0,0.0,5.2215919928,8.9864467968,0.0,-17.962120559,-477.9650367572,-197.3325070364,14.1784602333,-478.8564663005,0.0,-370.9843319494,75.456362189,-66.1464609417,90.668004722,0.0,0.0,29.1417473251,0.0,0.0,0.0,0.0,12.9197449032,48.9366033232,0.0,0.0,0.0,0.0,-60.6792709134,标准无保留意见,0.0,0.0,0.0
603291.SH,603291,联合水务,10000156123,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-30 00:00:00,2024-10-30 00:00:00,CNY,797692025.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678541.12,107442838.65,0.0,0,906813405.73,332575097.19,0.0,0.0,0.0,0.0,0.0,129938462.72,87103911.41,145198800.57,0.0,0,694816271.89,0.0,0,211997133.84,296957454.5,0.0,731059.54,5500000.0,0.0,0.0,0.0,0,303188514.04,231368969.85,396659827.0,0.0,0.0,0.0,0.0,0.0,0,628028796.85,0.0,0,-324840282.81,220080211.16,0.0,206943129.14,0.0,0.0,0.0,0,427023340.3,297862142.79,61794637.52,0.0,0.0,18925558.03,0.0,0.0,0,378582338.34,0.0,0,48441001.96,-37760.27,0.0,0.0,-64439907.28,140798846.8,0.0,0.0,76358939.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3276353129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.6115228463,-33.2185139411,0.0,0.0,10.1538989209,17.1588080581,0.0,0.0,0.0,0.0,0.0,14.8171193563,-4.6495834282,-13.4289323911,0.0,0.0,5.8993068644,0.0,0.0,26.8579800429,7.4692097418,0.0,49.9124549756,0.0,0.0,0.0,0.0,0.0,9.5309322744,14.7256019878,39.7920095154,0.0,0.0,0.0,0.0,0.0,0.0,29.3780051227,0.0,0.0,-55.7125751011,1214.2310469469,0.0,-13.9066369712,0.0,0.0,0.0,0.0,66.0816394309,81.2559423553,97.3444015909,0.0,0.0,184.7176089885,0.0,0.0,0.0,87.145940537,0.0,0.0,-11.6426306414,91.0837855124,0.0,0.0,-599.577207604,61.7079617199,0.0,0.0,-23.6171665624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
