SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
600008.SH,600008,首创环保,10002259,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-30 00:00:00,2025-04-30 00:00:00,CNY,3503424873.67,,,,,,,,,,,,14691015.06,168865320.64,,0.0,3686981209.37,1965509365.5,,,,,,716401236.46,379666006.77,238418841.72,,0.0,3299995450.45,,0.0,386985758.92,33717320.16,9877850.96,8816.0,,,819221585.34,,0.0,862825572.46,1151368235.19,,,,,16645051.66,,0.0,1168013286.85,,0.0,-305187714.39,7233500.0,7233500.0,5596904762.42,,200000000.0,,0.0,5804138262.42,3944531842.31,387413793.2,13262062.3,,1408546351.53,,,0.0,5740491987.04,,0.0,63646275.38,-3109164.63,,0.0,142335155.28,5445782342.33,,0.0,5588117497.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4004907573,,,,,,,,,,,,40.5615294447,-41.3399221575,,,-4.2717880888,-16.2757373805,,,,,,3.008741152,-9.5585584015,-26.3218347949,,,-12.8475110873,,,494.9231790742,1585.866008,111.3532912791,3.0869971936,,,3346.3360399063,,,2733.3050923886,-37.0828893534,,,,,542.8141057546,,,-36.2685310339,,,83.0663643128,-86.771214338,-86.771214338,-7.2485389546,,,,,-4.6780442527,15.5751337162,-20.1234350968,-71.9043388687,,7317.7174547487,,,,46.5546472883,,,-97.0697198436,-12.0250893945,,,-67.0547378919,10.7788691604,,,4.4910514852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600008.SH,600008,首创环保,10002259,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-12 00:00:00,2025-04-12 00:00:00,CNY,16084886792.45,,,,,,,,,,,,98100541.85,706318388.39,,0.0,16889305722.69,7247501757.86,,,,,,2916371823.33,1563869019.55,1078763156.53,,0.0,12806505757.27,,0.0,4082799965.42,850692581.3,67694119.02,652192677.17,3083271270.15,,95609910.59,,0.0,4749460558.23,4169875315.0,10135269.4,,,,86847768.46,,0.0,4266858352.86,,0.0,482602205.37,3062336340.59,62336340.59,16881436514.05,,319794829.9,,0.0,20263567684.54,15958752163.26,3156279050.69,205605354.41,,5203708143.59,,,0.0,24318739357.54,,0.0,-4055171673.0,19648312.03,,0.0,529878809.82,4915903532.51,,0.0,5445782342.33,4144467318.33,147179722.1,777157650.2,777157650.2,,2437319140.55,47601960.6,,,,-105633234.77,1096601.88,29275888.32,1645283056.32,-1759499038.44,-26308548.82,-148051571.8,121743022.98,,201795410.56,-4389207116.92,514601047.51,,,0.0,4082799965.42,,,,4195420.5,5445782342.33,4915903532.51,,,,,529878809.82,-5.8877654787,,,,,,,,,,,,-56.1046031543,61.0562355158,,,-4.8662188744,-16.7952900194,,,,,,-1.3623520363,-2.6540722014,2.0284877855,,,-10.6372445258,,,19.3000515517,409.253793001,112.0272106312,4905.4818521459,22423.1654401627,,-60.1585806858,,,919.9219078438,-6.6510813219,-80.685728707,,,,-88.1104804986,,,-21.5939563323,,,109.697948732,20.2237844788,-57.6510098205,-20.3146289515,,462.8017204295,,,-14.8200645131,-3.5376017601,-12.0603739898,-44.9152034288,,66.4542577535,,,,4.5546111003,,,-865.4635963497,568.635106306,,,151.5214013395,-17.3014805135,,,10.7788691604,98.2750683038,-21.6983273078,-19.0629769115,-19.0629769115,,10.5477075676,-29.7729788822,,,,-1619.9084599387,-72.1849959104,15.3266010116,-1.441181681,-4886.761485675,13.8532162973,-82.4085157935,140.4770831424,,184.6307982271,2.4865601832,47.82949433,,,,19.3000515517,,,,-96.640078496,10.7788691604,-17.3014805135,,,,,151.5214013395,标准无保留意见,,,
600008.SH,600008,首创环保,10002259,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-30 00:00:00,2024-10-30 00:00:00,CNY,10921124640.79,,,,,,,,,,,,79933687.66,713576657.09,,0.0,11714634985.54,5706353345.5,,,,,,2006504821.45,1182720558.01,861949121.26,,0.0,9757527846.22,,0.0,1957107139.32,189679345.85,32513223.79,244999684.35,3137801977.4,,70760162.04,,0.0,3675754393.43,3156464565.66,9065216.22,,,,67578058.19,,0.0,3233107840.07,,0.0,442646553.36,65409787.79,65409787.79,11194766364.89,,20091163.14,,0.0,11280267315.82,10626537265.58,2257258459.61,171211451.17,,1032977638.76,,,0.0,13916773363.95,,0.0,-2636506048.13,19152732.07,,0.0,-217599623.38,4914702695.85,,0.0,4697103072.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0977274896,,,,,,,,,,,,-49.199450537,46.2035553686,,,-4.5707509647,-5.3519936755,,,,,,-6.3081103219,-6.096441857,-3.9097571807,,,-5.515789054,,,0.4378044245,60.9915139716,407.5797329436,53031.519253944,,,-50.4530425855,,,1274.1113699046,-6.8914190248,-95.2108642236,,,,-88.9305746961,,,-22.835125502,,,111.2851826651,-95.8726512786,-64.60307562,-9.897781947,,-71.6178047646,,,-19.8850081922,3.1816542574,-12.9313314306,-50.0468293759,,778.3322853507,,,,6.9782593306,,,-346.1443302825,274.3990175904,,,75.7564197392,-17.3044356494,,,-6.9064249809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600008.SH,600008,首创环保,10002259,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-31 00:00:00,2024-08-31 00:00:00,CNY,7255666075.46,,,,,,,,,,,,61693805.4,359261960.86,,0.0,7676621841.72,3990259713.26,,,,,,1298518392.43,859547069.47,518810916.75,,0.0,6667136091.91,,0.0,1009485749.81,102652923.92,21156512.34,212006910.59,,,27720139.18,,0.0,363536486.03,2485412273.74,1542998.0,,,,104822314.87,,0.0,2591777586.61,,0.0,-2228241100.58,57761046.69,57761046.69,8326131352.91,,19749455.89,,0.0,8403641855.49,6352516070.84,1705452297.29,84693732.33,,16153989.09,,,0.0,8074122357.22,,0.0,329519498.27,-13953999.04,,0.0,-903189851.54,4914702695.85,,0.0,4011512844.31,1233838455.42,15725391.21,308047262.2,308047262.2,,1109212068.75,40051662.01,,,,-105308444.15,1220273.18,,777588129.03,-25737125.89,-83229614.74,-22170724.59,-61058890.15,,-12078720.9,-3185719276.17,770261295.66,,,0.0,1009485749.81,,,,0.0,4011512844.31,4914702695.85,,,,,-903189851.54,3.6416317156,,,,,,,,,,,,-27.1433746574,1.6222109904,,,3.1952310007,10.5835553606,,,,,,-3.6070274066,-6.2308449879,10.363578742,,,5.1228886227,,,-7.9524372276,-4.8292790105,343.0719094431,125759.0329734575,,,-65.0292598726,,,89.2709941102,-3.2912482866,-93.5461195046,,,,-32.2740451973,,,-5.7082666896,,,12.8438363773,-96.2960498839,-63.7735741664,6.2984437133,,-59.3556727787,,,-10.986131257,-0.8808360626,-15.5160482766,-58.1346110527,,-57.5390192954,,,,-4.6252696067,,,-66.2079822566,-245.7912106209,,,-90.0667293702,-17.3044356494,,,-26.6356373071,17.6710335617,-64.8182730555,24.7105545134,24.7105545134,,-4.2378159668,139.3710692972,,,,-66648.1381741734,1247.4719741644,,-5.9769425137,-804.4811675412,-1051.5037504895,-409.3975934115,-566.1159016332,,-224.4693948242,-205.5181164757,162.2336071131,,,,-7.9524372276,,,,-100.0,-26.6356373071,-17.3044356494,,,,,-90.0667293702,,,,
600008.SH,600008,首创环保,10002259,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-27 00:00:00,2025-04-30 00:00:00,CNY,3553186928.19,,,,,,,,,,,,10451661.36,287870945.37,,0.0,3851509534.92,2347598299.47,,,,,,695476159.06,419792077.68,323594976.96,,0.0,3786461513.17,,0.0,65048021.75,2000000.0,4673620.6,8552.0,,,23770798.2,,0.0,30452970.8,1829976334.51,144704.3,,,,2589403.61,,0.0,1832710442.42,,0.0,-1802257471.62,54680000.0,54680000.0,6034303610.25,,,,0.0,6088983610.25,3412958925.92,485015590.83,47203239.81,,18988945.86,,,0.0,3916963462.61,,0.0,2172020147.64,-2775418.12,,0.0,432035279.65,4915903532.51,,0.0,5347938812.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8023829674,,,,,,,,,,,,-71.2342229855,18.6776281021,,,-8.6938094838,-11.6808872318,,,,,,-6.9594042506,-25.7102693087,-35.1519374287,,,-15.2853005101,,,125.8714220687,-93.1540764302,284.5387725166,-2.3186750428,,,-63.6424730865,,,-68.2183277097,34.2069686556,-99.7484316608,,,,-93.0939661215,,,25.6517335756,,,-32.2520634972,-96.289125493,-25.6126461114,52.8487921682,,,,,12.3139004134,-9.9337328558,7.1272462707,0.6428343047,,30.468454157,,,,-7.9809608636,,,86.4859220348,-107.0194050469,,,205.3942016668,-17.2842301819,,,-3.3482468659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600008.SH,600008,首创环保,10002259,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-13 00:00:00,2025-04-12 00:00:00,CNY,17091175099.88,,,,,,,,,,,,223487082.7,438553891.52,,0.0,17753216074.1,8710446511.44,,,,,,2956651829.74,1606506871.85,1057315637.96,,0.0,14330920850.99,,0.0,3422295223.11,167046881.73,31927090.31,13029568.31,13689333.67,,239976166.1,,0.0,465669040.12,4466977629.79,52475546.43,,192092177.64,,730456503.73,,0.0,5442001857.59,,0.0,-4976332817.47,2547196758.0,147196758.0,21185113769.23,,56821935.38,,0.0,23789132462.61,16544013475.15,3589143135.91,373252452.96,,3126209094.21,,,0.0,23259365705.27,,0.0,529766757.34,-4192667.55,,0.0,-1028463504.57,5944367037.08,,0.0,4915903532.51,2090261450.31,187964978.32,960200438.0,960200438.0,,2204766787.28,67782969.92,,,,-6141794.01,3942483.26,25385200.0,1669341297.29,-35283400.73,-30539211.9,-81164835.51,50625623.61,,70897250.69,-4501130434.09,348104449.55,,,0.0,3422295223.11,,,,124866622.48,4915903532.51,5944367037.08,,,,,-1028463504.57,1.9620580696,,,,,,,,,,,,-75.1286730196,40.9559924633,,,-1.2173088196,-5.1207224437,,,,,,-10.8550134857,-4.9322313059,38.8384159944,,,-4.1322343458,,,13.1951965481,-95.3658920162,-74.6480990697,-85.3713998923,-99.7229115892,,111.9198968389,,,-94.7520731728,-23.9741310046,-69.5350665549,,,,32.4386170908,,,-17.5378629727,,,-318.8364956946,-49.8953445306,-69.571897278,15.0914131776,,4682.9911936027,,,1.2641908586,-15.2985657032,-1.740307178,-12.0577347295,,-60.2037614414,,,,-25.0674501999,,,107.0183990097,92.1743957412,,,55.3711173411,-27.9261600884,,,-17.2842301819,-52.2322768115,-61.8110580723,60.7092643823,60.7092643823,,3.2271638954,155.2334848379,,,,67.518192946,403.8110139293,1154.9026260033,-20.693164539,98.7963306771,58.4606327896,-833.9213881369,159.856879739,,545.5746948588,22.8223317601,-81.331619058,,,,13.1951965481,,,,144.8855781165,-17.2842301819,-27.9261600884,,,,,55.3711173411,标准无保留意见,,,
600008.SH,600008,首创环保,10002259,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-28 00:00:00,2024-10-30 00:00:00,CNY,11630309202.14,,,,,,,,,,,,157348076.95,488070659.63,,0.0,12275727938.72,6029026460.35,,,,,,2141599265.79,1259505583.6,897020442.42,,0.0,10327151752.16,,0.0,1948576186.56,117819468.35,6405540.19,461119.29,,,142814343.67,,0.0,267500471.5,3390089863.47,189287099.87,,,,610492923.84,,0.0,4189869887.18,,0.0,-3922369415.68,1584789466.7,184789466.7,12424518071.58,,70787911.13,,0.0,14080095449.41,10298863050.86,2592503706.21,342743912.01,,117606702.61,,,0.0,13008973459.68,,0.0,1071121989.73,5115593.57,,0.0,-897555645.82,5943127342.37,,0.0,5045571696.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9902650432,,,,,,,,,,,,-82.0009121042,-17.7091349276,,,-8.772095741,-9.8001099725,,,,,,-10.966198161,-8.6229514372,-16.1819225312,,,-10.4945229252,,,1.5888784825,-39.8601626019,-91.7167476423,-99.4612510853,,,-48.0844594664,,,-96.8745818013,-34.012101799,-7.4368450031,,,,31.610690701,,,-27.8330259517,,,-242.4725580126,18.5555987172,-45.125278854,-10.1141196885,,-84.8207336808,,,-9.8910856251,6.9956699946,5.7076699193,34.5634220502,,-90.6647121328,,,,-2.4655561078,,,-53.181461754,105.6222592885,,,-113.0686653753,-27.9411910509,,,-66.6201135288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600008.SH,600008,首创环保,10002259,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-26 00:00:00,2024-08-31 00:00:00,CNY,7000725437.6,,,,,,,,,,,,84678373.6,353527006.9,,0.0,7438930818.1,3608366271.32,,,,,,1347108982.63,916662914.75,470092509.38,,0.0,6342230678.08,,0.0,1096700140.02,107861874.8,4774961.33,168447.91,,,79266664.3,,0.0,192071948.34,2569997264.68,23908065.87,,,,154774214.96,,0.0,2748679545.51,,0.0,-2556607597.17,1559444508.7,159444508.7,7832787632.68,,48590928.28,,0.0,9440823069.66,6408968577.31,2018670129.06,202300120.6,,38044314.62,,,0.0,8465683020.99,,0.0,975140048.67,9571221.05,,0.0,-475196187.43,5943127342.37,,0.0,5467931154.94,1048549008.26,44697610.31,247009776.68,247009776.68,,1158298633.17,16732039.56,,,,-157769.86,90560.19,,827018552.49,3653344.77,8747166.23,-4352341.84,13099508.07,,9704169.38,-1042726798.96,-1237693476.87,-28249165.62,,0.0,1096700140.02,,,,1758058.02,5467931154.94,5943127342.37,,,,,-475196187.43,-20.4637123089,,,,,,,,,,,,-88.8296179421,-14.1489701693,,,-25.4001644516,-33.0498651116,,,,,,-22.0871068288,-0.9468327852,-16.8473108591,,,-26.3335469316,,,-19.501820723,-34.0127206064,-80.9930580955,-99.5945369789,,,-37.8022378246,,,-65.8098722208,-37.887194196,-74.0304730834,,,,-8.969292954,,,-37.5259617044,,,33.3859208574,389.6693359614,-49.9340398057,-30.1299132167,,-87.138106877,,,-20.7104006943,-15.8854897995,2.6965506164,8.8361968272,,-96.4191116923,,,,-20.4908273711,,,-22.5668549395,133.334900849,,,61.8294335289,-27.9411910509,,,-21.9165775458,-14.0002192599,222.6615182853,-25.2686713222,-25.2686713222,,7.6334075602,33.7456481619,,,,19.9635049086,-92.2689511845,,-16.2244098119,102.9119715797,-88.9200660115,-179.5626400562,-82.1716409934,,105.5983724725,48.4001711701,-822.9977973619,-164.6987055517,,,-19.501820723,,,,-95.2211696931,-21.9165775458,-27.9411910509,,,,,61.8294335289,,,,
600008.SH,600008,首创环保,10002259,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-28 00:00:00,2024-04-27 00:00:00,CNY,3939335699.86,,,,,,,,,,,,36333666.06,242565469.14,,0.0,4218234835.06,2658086370.99,,,,,,747497534.23,565074168.09,499004849.38,,0.0,4469662922.69,,0.0,-251428087.63,29214465.8,1215383.45,8755.0,,,65380679.65,,0.0,95819283.9,1363547923.66,57520871.06,,,,37494800.28,,0.0,1458563595.0,,0.0,-1362744311.1,1473507118.0,73507118.0,3947890934.99,,,,0.0,5421398052.99,3789386453.04,452747184.04,46901739.34,,14554434.62,,,0.0,4256688071.7,,0.0,1164709981.29,39539221.65,,0.0,-409923195.79,5943127342.37,,0.0,5533204146.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.840841242,,,,,,,,,,,,42.4866993116,-23.2457486516,,,-5.8694893082,-13.9966715734,,,,,,-24.6666712058,21.508919143,-7.5489755329,,,-12.1481872511,,,58.5422227788,-77.3144568012,-94.7983624245,-99.979237989,,,37.0712808221,,,-60.4072459485,-56.3173572929,-65.3227682803,,,,261.3172053618,,,-55.770800617,,,55.4035962708,374.5593574206,-76.326215016,-36.6898035015,,,,,-17.1836573772,-11.7130189895,-21.1427326054,-48.880045581,,-98.4146184274,,,,-26.4096068147,,,52.8507773664,251.1659716004,,,85.8106206857,-27.8400085366,,,3.4805001651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600008.SH,600008,首创环保,10002259,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-13 00:00:00,2024-04-13 00:00:00,CNY,16762289250.98,,,,,,,,,,,,898573215.96,311128235.03,,0.0,17971990701.97,9180557373.31,,,,,,3316677634.21,1689854399.57,761544008.11,,0.0,14948633415.2,,0.0,3023357286.77,3604725705.91,125935685.84,89069140.0,4940420868.73,,113239091.6,,0.0,8873390492.08,5875602198.06,172249010.57,,,,551543439.35,,0.0,6599394647.98,,0.0,2273995844.1,5083752665.57,483752665.57,18407206223.58,,1188000.0,,0.0,23492146889.15,19532152687.26,3652711536.98,424428972.59,,7855539134.95,,,0.0,31040403359.19,,0.0,-7548256470.04,-53576278.73,,0.0,-2304479617.9,8247606960.27,,0.0,5943127342.37,4375886709.24,492197397.55,597476717.78,597476717.78,,2135839738.38,26557240.31,,,,-18908412.33,782532.17,-2406402.2,2104914775.11,-2931320094.26,-73518722.0,11059063.93,-84577785.93,,10982036.82,-5832166916.6,1864674020.91,9271017.36,,0.0,3023357286.77,,,,50989782.02,5943127342.37,8247606960.27,,,,,-2304479617.9,4.8691142941,,,,,,,,,,,,320.8965441098,-39.310291873,,,7.5513178564,9.0528364689,,,,,,2.5587971092,21.9244361757,16.5809961436,,,9.1811064909,,,0.158918213,56.6977391483,-75.3032233732,763.4751988149,215977.2795844581,,-35.8127583474,,,195.8406598094,-34.22634921,-53.8951289748,,,,621.2709526645,,,-30.6538972989,,,134.8920965252,-15.545167334,-83.9790097284,2.5474589287,,-99.1578648898,,,-2.5646704877,14.7597556125,16.1813970614,124.2761713665,,584.7248269397,,,,45.6525645177,,,-369.65404428,-7.9432274606,,,-207.6497195442,-8.2079736706,,,-27.8400085366,62.8291284684,396.6302418629,-29.5054520635,-29.5054520635,,12.6227514285,-29.603004589,,,,16.4009537311,-33.3966590874,-103.9420135965,13.3416428658,-237.6879967114,-297.3615405261,131.2996578095,-602.507818678,,104.2958780639,-74.4118643087,1028.9737148152,193.5386448159,,,0.158918213,,,,-82.0694240465,-27.8400085366,-8.2079736706,,,,,-207.6497195442,标准无保留意见,,,
