SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
003039.SZ,003039,顺控发展,10185274,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-25 00:00:00,2025-04-25 00:00:00,CNY,497529664.41,22.9220173727,497529664.41,22.9220173727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397560612.97,36.9751839033,305812111.56,35.5251555208,0.0,0.0,0.0,0.0,14555218.75,105.6733051091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5755640.2,18.0557642012,13235956.1,33.9750294941,40464526.33,26.1825898641,0.0,0.0,17737160.03,65.8728603599,17691579.34,28.9800108403,1307553.7,-64.1591721868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254107.83,-17.1785413964,254107.83,-17.1785413964,0.0,0.0,0.0,0.0,0.0,0.0,11134752.71,3379.7844354675,-32911134.69,-27.6708403856,11908010.83,-6.8933067971,0.0,0.0,0.0,0.0,90354788.12,-11.318465998,3868932.88,520.8914384021,0.0,0.0,167169.51,372.8981895332,0.0,0.0,0.0,0.0,0.0,0.0,94056551.49,-8.2147550122,13367871.28,-42.4727810536,0.0,0.0,0.0,0.0,0.0,0.0,80688680.21,1.8319245484,0.0,0.0,80688680.21,1.8319245484,0.0,0.0,52502577.83,3.9050911594,28186102.38,-1.8171166147,48485675.6,1.9642178635,0.0,0.0,0.0,0.0,0.085,3.9119804401,0.085,3.9119804401,-495728.27,-1020.7966321977,-495728.27,-1020.7966321977,0.0,0.0,0.0,0.0,0.0,0.0,-495728.27,-1020.7966321977,0.0,0.0,-495728.27,-1020.7966321977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80192951.94,1.1375812584,52006849.56,2.8144769419,28186102.38,-1.8171166147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
003039.SZ,003039,顺控发展,10185274,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-21 00:00:00,2025-04-21 00:00:00,CNY,1838869664.66,26.3304973484,1838869664.66,26.3304973484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370140186.78,30.7003108862,1042236790.89,25.1772310572,0.0,0.0,0.0,0.0,48996474.67,107.3865392415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20951225.17,33.3216982432,48881185.04,11.2131452218,161013499.66,27.0882070268,0.0,0.0,48061011.35,741.6438120204,55262305.42,113.9589232754,10146281.33,-53.673262467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548579.25,-49.5563021146,320579.25,-69.289897484,0.0,0.0,0.0,0.0,-339367.26,-197.2753788258,-12645725.97,-132.3348969086,-38779994.29,-244.4231902285,55753656.9,118.6277463467,0.0,0.0,0.0,0.0,473266626.51,13.3487763358,8526287.05,80.6449397923,0.0,0.0,910397.79,-60.2340437501,0.0,0.0,0.0,0.0,0.0,0.0,480882515.77,14.5062432301,87205340.4,12.787381691,0.0,0.0,0.0,0.0,0.0,0.0,393677175.37,14.8941085812,0.0,0.0,393677175.37,14.8941085812,0.0,0.0,268369313.23,10.1900750244,125307862.14,26.4557954914,253427377.02,8.7565780442,0.0,0.0,0.0,0.0,0.4346,10.1926977688,0.4346,10.1926977688,-160044.91,-187.0871851797,-160044.91,-187.0871851797,0.0,0.0,0.0,0.0,0.0,0.0,-160044.91,-187.0871851797,0.0,0.0,-160044.91,-187.0871851797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393517130.46,14.7858347718,268209268.32,10.0413285488,125307862.14,26.4557954914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
003039.SZ,003039,顺控发展,10185274,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-25 00:00:00,2024-10-25 00:00:00,CNY,1334313710.31,24.3136112138,1334313710.31,24.3136112138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959789913.59,26.760143413,743537899.43,22.3814865268,0.0,0.0,0.0,0.0,28420325.23,56.1157851781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14759406.25,31.0474278255,33647031.57,5.0529038037,103255301.99,16.7594429968,0.0,0.0,36169949.12,11490.0805516321,40861426.46,202.2037670374,6875339.81,-67.4446689299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386918.57,-62.8618779838,158918.57,-71.7144534499,0.0,0.0,0.0,0.0,387307.47,2.3268513399,-1849455.47,-1142.6182499496,-39440297.28,-203.4369853619,41442658.15,273.4845190674,0.0,0.0,0.0,0.0,375450928.16,18.9850657761,2041109.39,-4.2567220516,0.0,0.0,177831.57,-90.5673235623,0.0,0.0,0.0,0.0,0.0,0.0,377314205.98,19.482191301,87644722.95,46.6707641465,0.0,0.0,0.0,0.0,0.0,0.0,289669483.03,13.1366427338,0.0,0.0,289669483.03,13.1366427338,0.0,0.0,204601198.41,11.1152828814,85068284.62,18.3132313505,196241471.32,10.8881053225,0.0,0.0,0.0,0.0,0.3313,11.0999329309,0.3313,11.0999329309,-167754.15,-652.9068502722,-167754.15,-652.9068502722,0.0,0.0,0.0,0.0,0.0,0.0,-167754.15,-652.9068502722,0.0,0.0,-167754.15,-652.9068502722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289501728.88,13.0577252965,204433444.26,11.0058877671,85068284.62,18.3132313505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
003039.SZ,003039,顺控发展,10185274,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-27 00:00:00,2024-08-27 00:00:00,CNY,852938712.31,29.3720908149,852938712.31,29.3720908149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629172980.81,29.0385223841,490895747.59,26.119222707,0.0,0.0,0.0,0.0,16901915.34,23.7653917639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9790145.77,36.6824731148,21551173.42,3.1872335049,68186366.96,18.9426792545,0.0,0.0,21847631.73,3323.2740672003,28972153.78,208.720130154,6317446.74,-57.6297153776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576488.26,-30.0520971427,148396.85,-71.6890694061,0.0,0.0,0.0,0.0,397057.46,318.3991426351,221098.27,248.5522359369,-25253334.52,-54.9116935267,26641025.84,305.7685905267,0.0,0.0,0.0,0.0,226348066.81,39.3227765443,1224096.56,-55.2608326553,0.0,0.0,56051.81,-95.0280723886,0.0,0.0,0.0,0.0,0.0,0.0,227516111.56,38.6686410867,50223601.78,61.261138179,0.0,0.0,0.0,0.0,0.0,0.0,177292509.78,33.3753291787,0.0,0.0,177292509.78,33.3753291787,0.0,0.0,120957639.96,33.8144357662,56334869.82,32.442183761,115387641.51,35.6652934608,0.0,0.0,0.0,0.0,0.1959,33.8114754098,0.1959,33.8114754098,-199316.54,-306.3333406045,-199316.54,-306.3333406045,0.0,0.0,0.0,0.0,0.0,0.0,-199316.54,-306.3333406045,0.0,0.0,-199316.54,-306.3333406045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177093193.24,33.2745659362,120758323.42,33.6664694308,56334869.82,32.442183761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
003039.SZ,003039,顺控发展,10185274,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-26 00:00:00,2025-04-25 00:00:00,CNY,404752277.13,34.6024525163,404752277.13,34.6024525163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290242802.85,25.5369446663,225649703.47,22.199807932,0.0,0.0,0.0,0.0,7076863.35,25.4060260189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4875357.2,30.5504945544,9879420.18,-4.1172282264,32068232.53,25.3787147989,0.0,0.0,10693226.12,731.2551709423,13716528.03,104.270969539,3648224.05,-37.80365123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306814.0,569.6818724082,306814.0,569.6818724082,0.0,0.0,0.0,0.0,398494.51,345.9306464788,-339496.48,0.0,-25778113.93,-71.7197164645,12789639.95,314.0663050899,0.0,0.0,0.0,0.0,101886812.33,77.6560646752,623125.5,82.9780955024,0.0,0.0,35350.0,-96.4650214927,0.0,0.0,0.0,0.0,0.0,0.0,102474587.83,80.759451804,23237471.8,198.5963709961,0.0,0.0,0.0,0.0,0.0,0.0,79237116.03,62.0096007726,0.0,0.0,79237116.03,62.0096007726,0.0,0.0,50529360.25,73.3345001149,28707755.78,45.3002265203,47551657.45,72.4049631877,0.0,0.0,0.0,0.0,0.0818,73.3050847458,0.0818,73.3050847458,53836.89,68.3096563865,53836.89,68.3096563865,0.0,0.0,0.0,0.0,0.0,0.0,53836.89,68.3096563865,0.0,0.0,53836.89,68.3096563865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79290952.92,62.013718366,50583197.14,73.3289925652,28707755.78,45.3002265203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
003039.SZ,003039,顺控发展,10185274,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-19 00:00:00,2025-04-21 00:00:00,CNY,1455602331.39,10.3035410376,1455602331.39,10.3035410376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048306754.2,13.2281352927,832608919.44,15.046926596,0.0,0.0,0.0,0.0,23625677.37,-5.5595982173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15714790.2,13.9428034062,43952704.46,4.5407995108,126694288.5,14.1448576836,0.0,0.0,5710374.23,-44.4368921085,25828464.91,-10.4927153492,21901566.72,7.6039851008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087508.0,68.3380200099,1043888.57,180.1805580692,0.0,0.0,0.0,0.0,348872.72,176.0725393226,-5442887.03,0.0,-11259402.79,-426.1045488422,25501638.21,87.629933549,0.0,0.0,0.0,0.0,417531306.3,1.5819545795,4719914.69,-6.2079765266,0.0,0.0,2289389.91,-36.3440936711,0.0,0.0,0.0,0.0,0.0,0.0,419961831.08,1.8176108417,77318348.11,-5.7591612443,0.0,0.0,0.0,0.0,0.0,0.0,342643482.97,3.6989166265,0.0,0.0,342643482.97,3.6989166265,0.0,0.0,243551257.38,2.0907960797,99092225.59,7.8753446399,233022573.51,1.5007321226,0.0,0.0,0.0,0.0,0.3944,2.0968159462,0.3944,2.0968159462,183775.5,-40.1301863154,183775.5,-40.1301863154,0.0,0.0,0.0,0.0,0.0,0.0,183775.5,-40.1301863154,0.0,0.0,183775.5,-40.1301863154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342827258.47,3.6582375802,243735032.88,2.036540325,99092225.59,7.8753446399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
003039.SZ,003039,顺控发展,10185274,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-24 00:00:00,2024-10-25 00:00:00,CNY,1073344823.05,9.1331917532,1073344823.05,9.1331917532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757170107.06,11.5577156759,607557499.53,14.9167292612,0.0,0.0,0.0,0.0,18204645.48,-9.0628892255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11262644.75,15.356116871,32028654.47,0.8151706321,88434219.4,10.3304346262,0.0,0.0,-317556.57,-103.8143308131,13521150.6,-14.1454686379,21118936.85,59.7629238665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041836.66,96.4705564871,561836.66,140.2359049882,0.0,0.0,0.0,0.0,378500.33,191.9331511285,-148835.37,0.0,-12997854.31,-2984.9734853786,11096218.46,8.602899129,0.0,0.0,0.0,0.0,315544581.76,0.2659259148,2131856.6,-37.9282957264,0.0,0.0,1885271.6,-24.7930740195,0.0,0.0,0.0,0.0,0.0,0.0,315791166.76,0.0493440281,59756096.22,-4.021881168,0.0,0.0,0.0,0.0,0.0,0.0,256035070.54,1.0497374849,0.0,0.0,256035070.54,1.0497374849,0.0,0.0,184134165.08,2.3368664813,71900905.46,-2.1035032435,176972517.25,2.0335917694,0.0,0.0,0.0,0.0,0.2982,2.8275862069,0.2982,2.8275862069,30340.4,-87.40689882,30340.4,-87.40689882,0.0,0.0,0.0,0.0,0.0,0.0,30340.4,-87.40689882,0.0,0.0,30340.4,-87.40689882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256065410.94,0.9657060077,184164505.48,2.2168586755,71900905.46,-2.1035032435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
003039.SZ,003039,顺控发展,10185274,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-24 00:00:00,2024-08-27 00:00:00,CNY,659291124.49,5.7911956746,659291124.49,5.7911956746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487585388.6,11.6781973938,389231504.17,14.1487778514,0.0,0.0,0.0,0.0,13656414.85,2.5957586713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7162692.88,14.0702108316,20885503.65,1.0959071293,57327081.74,15.3231590997,0.0,0.0,-677808.69,-111.9896633941,9384601.44,-12.2349166587,14910088.04,51.0688828355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824168.04,133.5533047572,524168.04,891.1993827791,0.0,0.0,0.0,0.0,-181803.58,56.6126248332,-148835.37,0.0,-16301761.31,-73.1351300881,6565571.23,3.5990142189,0.0,0.0,0.0,0.0,162463074.9,-11.4437717535,2736073.63,33.9224596414,0.0,0.0,1127365.77,867.7803403284,0.0,0.0,0.0,0.0,0.0,0.0,164071782.76,-11.4962907502,31144268.45,-3.8732798359,0.0,0.0,0.0,0.0,0.0,0.0,132927514.31,-13.110693901,0.0,0.0,132927514.31,-13.110693901,0.0,0.0,90392071.13,-15.6276341194,42535443.18,-7.2295513634,85053176.51,-16.7435339932,0.0,0.0,0.0,0.0,0.1464,-13.8823529412,0.1464,-13.8823529412,-49052.47,-163.7994350815,-49052.47,-163.7994350815,0.0,0.0,0.0,0.0,0.0,0.0,-49052.47,-163.7994350815,0.0,0.0,-49052.47,-163.7994350815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132878461.84,-13.1863873143,90343018.66,-15.7338936606,42535443.18,-7.2295513634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
003039.SZ,003039,顺控发展,10185274,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-25 00:00:00,2024-04-26 00:00:00,CNY,300702007.7,0.7546991171,300702007.7,0.7546991171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231201104.68,9.0891457294,184656348.72,11.0993874172,0.0,0.0,0.0,0.0,5643160.52,5.2711191839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734460.92,20.1599056945,10303644.75,1.7808478164,25577094.63,7.2857811463,0.0,0.0,1286395.14,-60.9887519448,6714869.01,-9.9186995105,5865656.3,28.9188185819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65323.79,79.0194830311,-65323.79,79.0194830311,0.0,0.0,0.0,0.0,-162035.32,-1575.0906937514,0.0,0.0,-15011738.0,-223.5835036872,3088790.32,-14.0986291939,0.0,0.0,0.0,0.0,57350596.23,-32.6617974935,340546.5,-80.172790824,0.0,0.0,1000006.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56691136.65,-34.7519506338,7782235.17,-47.6935459672,0.0,0.0,0.0,0.0,0.0,0.0,48908901.48,-32.0779611652,0.0,0.0,48908901.48,-32.0779611652,0.0,0.0,29151357.76,-41.2364814999,19757543.72,-11.7946844124,27581373.86,-40.121271671,0.0,0.0,0.0,0.0,0.0472,-41.0,0.0472,-41.0,31986.81,-78.1622808799,31986.81,-78.1622808799,0.0,0.0,0.0,0.0,0.0,0.0,31986.81,-78.1622808799,0.0,0.0,31986.81,-78.1622808799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48940888.29,-32.1715140343,29183344.57,-41.3451896568,19757543.72,-11.7946844124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
003039.SZ,003039,顺控发展,10185274,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-19 00:00:00,2024-04-19 00:00:00,CNY,1319633365.98,-1.3814480671,1319633365.98,-1.3814480671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925835925.4,3.2620379443,723712439.85,4.5646163046,0.0,0.0,0.0,0.0,25016493.92,119.3434837898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13791823.38,2.670420061,42043589.36,-5.9071723805,110994302.39,-1.5694231713,0.0,0.0,10277276.5,-53.6717690565,28856271.32,-19.5912814445,20353862.08,32.1994238561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646026.37,478.2124049065,372577.09,390.4591025041,0.0,0.0,0.0,0.0,-458605.33,-101.7422435386,0.0,0.0,3452697.25,131.3521029259,13591455.12,33.1884672335,0.0,0.0,0.0,0.0,411029013.99,-6.2669299188,5032319.93,16.522587381,0.0,0.0,3596508.23,-4.7267523549,0.0,0.0,0.0,0.0,0.0,0.0,412464825.69,-6.0560033037,82043357.35,14.0122547489,0.0,0.0,0.0,0.0,0.0,0.0,330421468.34,-9.9899139091,0.0,0.0,330421468.34,-9.9899139091,0.0,0.0,238563383.51,-12.7262320918,91858084.83,-2.0109436846,229577234.21,-14.2698438623,0.0,0.0,0.0,0.0,0.3863,-14.1555555556,0.3863,-14.1555555556,306958.53,11.5637937992,306958.53,11.5637937992,0.0,0.0,0.0,0.0,0.0,0.0,306958.53,11.5637937992,0.0,0.0,306958.53,11.5637937992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330728426.87,-9.9737712173,238870342.04,-12.7018074935,91858084.83,-2.0109436846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,标准无保留意见
