SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
600168.SH,600168,武汉控股,10002382,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-26 00:00:00,2023-10-27 00:00:00,CNY,1467719980.92,,,,,,,,,,,,,114804362.8,,0.0,1582524343.72,1319414463.94,,,,,,219826636.17,178775809.98,65372772.0,,0.0,1783389682.09,,0.0,-200865338.37,,,97544244.23,,,,,0.0,97544244.23,867307334.5,,,409141600.0,,,,0.0,1276448934.5,,0.0,-1178904690.27,,,5529444491.27,,,,0.0,5529444491.27,3899396958.51,457267346.81,,,201031.0,,,0.0,4356865336.32,,0.0,1172579154.95,28208.44,,0.0,-207162665.25,1346038133.47,,0.0,1138875468.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9571704295,,,,,,,,,,,,,83.5529925223,,,11.2819988312,18.9521325991,,,,,,0.2982370668,176.9259277801,-19.0911354417,,,21.0122883289,,,-288.9622442645,,,63.8531236237,,,,,,10.2028860104,-21.1569396934,,,,,,,,-10.0041951334,,,11.3491767336,,,49.6369194059,,,,,49.5302965159,66.785586442,33.633104859,,,68.0861204013,,,,62.5531782445,,,15.229313101,372.2415082686,,,43.0678116507,-16.4162122309,,,-8.6363071905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-27 00:00:00,2023-08-26 00:00:00,CNY,947658169.39,,,,,,,,,,,,5015565.07,101358559.81,,0.0,1054032294.27,938666442.73,,,,,,152381333.77,150409665.71,51192909.28,,0.0,1292650351.49,,0.0,-238618057.22,,,97489724.23,,,,,0.0,97489724.23,547070812.74,,,386050000.0,,11545800.0,,0.0,944666612.74,,0.0,-847176888.51,,,3549784976.4,,,,0.0,3549784976.4,2412431915.33,346582388.01,,,1461031.0,,,0.0,2760475334.34,,0.0,789309642.06,26106.28,,0.0,-296459197.39,1346038133.47,,0.0,1049578936.08,94882721.44,4595142.03,283690717.2,283690717.2,,30546666.66,330088.4,,,,0.0,296852.78,174432.0,189265478.68,-13887179.11,-2721186.18,-2685562.89,-35623.29,,-4749334.09,-588027998.2,-246517578.31,,,0.0,-238618057.22,,,,,1049578936.08,1346038133.47,,,,,-296459197.39,19.0603170627,,,,,,,,,,,,,66.1566519262,,,22.9981418261,30.0237224729,,,,,,1.5028294049,167.7475398382,77.2548511836,,,35.0588612947,,,-138.2566152159,,,1141.3847331751,,,,,,205.1006006449,-27.0600658734,,,,,-95.8765,,,-8.2873959043,,,15.1189921816,,,5.2282357472,,,,,5.2282357472,3.8805137864,29.76084613,,,1121.597826087,,,,6.6015279504,,,0.6916467897,418.095850475,,,5.6867628307,-16.2778965251,,,-18.8518359347,-45.052959562,791.4131919294,6.8016564652,6.8016564652,,0.2988581348,894.2427676161,,,,,7811.8544776119,104.5514935735,12.2534283262,-122.9673015501,52.319203729,59.587392075,-103.7967050713,,-76.2121438885,38.9129688759,-221.1487198761,,,,-138.2566152159,,,,,-18.8518359347,-16.2778965251,,,,,5.6867628307,,,,
600168.SH,600168,武汉控股,10002382,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-29 00:00:00,2023-04-29 00:00:00,CNY,534404054.7,,,,,,,,,,,,,18465878.19,,0.0,552869932.89,635421375.16,,,,,,80749329.74,90801937.48,13939449.47,,0.0,820912091.85,,0.0,-268042158.96,,,97372160.23,,,,,0.0,97372160.23,424509794.01,,,386050000.0,,,,0.0,810559794.01,,0.0,-713187633.78,,,2057184976.4,,,,0.0,2057184976.4,1000436447.36,135627910.04,,,19600.0,,,0.0,1136083957.4,,0.0,921101019.0,-2138.56,,0.0,-60130912.3,1346038133.47,,0.0,1285907221.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2236991103,,,,,,,,,,,,,109.0319858675,,,2.997949757,46.7143606389,,,,,,-3.0153923461,250.2778759906,-30.817435268,,,45.957423804,,,-944.7965721294,,,1138.9834188315,,,,,,249.5173277634,-19.9769109654,,,,,,,,6.5847075018,,,2.6531260701,,,103.6816808317,,,,,103.6816808317,220.5565478894,28.4403728887,,,,,,,171.99239519,,,55.5098517029,-159.273220121,,,63.7691508625,-16.4735278641,,,-11.0434171109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-03-19 00:00:00,2023-11-08 00:00:00,CNY,2121416564.04,,,,,,,,,,,,,71737230.44,,0.0,2193153794.48,1284738525.65,,,,,,309079614.2,72930467.25,76611892.1,,0.0,1743360499.2,,0.0,449793295.28,288479212.45,20000000.0,71671.47,,,12457056.59,,0.0,321007940.51,1643614418.96,356400000.0,,,,386050000.0,,0.0,2386064418.96,,0.0,-2065056478.45,2634899.16,,4451944303.51,,,,0.0,4454579202.67,2659673731.84,422670182.23,,,21328131.0,,,0.0,3103672045.07,,0.0,1350907157.6,-11601.93,,0.0,-264367627.5,1610405760.97,,0.0,1346038133.47,425028405.05,2813324.3,539021602.37,539021602.37,,65794636.07,237067.15,,,,-482258783.56,461351.06,322975.0,348323494.3,-28811060.22,-29904619.57,-29772602.84,-132016.73,,5288586.98,-1326421420.09,736895647.61,,,0.0,449793295.28,,,,,1346038133.47,1610405760.97,,,,,-264367627.5,11.5177124551,,,,,,,,,,,,,31.1515190741,,,12.0662218438,151.9469239422,,,,,,38.6759534967,1.9650108212,168.1551818715,,,109.3125349004,,,-59.9869905619,,,-83.6576640187,,,,,,73095.3679263415,-18.0329794083,832.9842931937,,,,385950.0,,,16.7627952426,,,-1.0758651916,,,-13.9559906435,,,,,-14.3796393487,-30.680957747,17.2120637904,,,4536.5502173913,,,,-26.066461945,,,34.4469234004,-133.0618627032,,,-407.8859575865,14.3654104162,,,-9.9030481165,56.715062829,2137.6684321503,31.6426242721,31.6426242721,,113.6897345301,450.4657316044,,,,-1368317.15277565,-70.2551620263,118.9365511936,38.9842414639,-19.7475770907,-646.834513197,-580.5701361557,-135.6346215794,,355.2741558314,-3390.7492703636,499.6871061512,,,,-59.9869905619,,,,,-9.9030481165,14.3654104162,,,,,-407.8859575865,标准无保留意见,,,
600168.SH,600168,武汉控股,10002382,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-30 00:00:00,2022-10-26 00:00:00,CNY,1359539134.9,,,,,,,,,,,,,62545623.05,,0.0,1422084757.95,1109197821.94,,,,,,219172981.1,64557266.78,80798034.13,,0.0,1473726103.95,,0.0,-51641346.0,,20000000.0,59531513.39,,,8981816.67,,0.0,88513330.06,1100042706.52,38200000.0,,,,280100000.0,,0.0,1418342706.52,,0.0,-1329829376.46,2634899.16,,3695240795.67,,,,0.0,3697875694.83,2337969989.91,342181188.78,,,119600.0,,,0.0,2680270778.69,,0.0,1017604916.14,-10361.55,,0.0,-363876167.87,1610405760.97,,0.0,1246529593.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8564002375,,,,,,,,,,,,,14.9289058469,,,94.4618681485,172.8397212712,,,,,,34.9517142998,5.2753143181,428.1873013142,,,128.2842563287,,,-160.2399338729,,,102205.4019419144,,,,,,152010.8954459529,-10.4783553542,0.0,,,,,,,11.9448922476,,,-4.9636614486,,,-6.6467998822,,,,,-6.6258507548,-21.7030148382,15.7428227938,,,-74.0,,,,-18.3373922427,,,50.055923497,19.793553481,,,27.6701741848,14.3654104162,,,37.7313659635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-28 00:00:00,2022-08-27 00:00:00,CNY,795947963.83,,,,,,,,,,,,,61001806.81,,0.0,856949770.64,721919373.54,,,,,,150125208.0,56175928.19,28880963.73,,0.0,957101473.46,,0.0,-100151702.82,,20000000.0,7853304.59,,,4100000.0,,0.0,31953304.59,750029211.42,,,,,280000000.0,,0.0,1030029211.42,,0.0,-998075906.83,,,3373414893.06,,,,0.0,3373414893.06,2322314192.91,267093193.63,,,119600.0,,,0.0,2589526986.54,,0.0,783887906.52,5038.89,,0.0,-314334664.24,1607745240.03,,0.0,1293410575.79,172680313.05,515489.57,265623892.54,265623892.54,,30455647.48,33199.98,,,,,3752.0,-3832412.31,168605521.9,-6228347.84,-5707090.47,-6645359.03,938268.56,,-2695236.54,-962606935.35,203483436.36,1091412.23,,0.0,-100151702.82,,,,,1293410575.79,1607745240.03,,,,,-314334664.24,101.9817187298,,,,,,,,,,,,,174.6514136783,,,105.8590125712,195.1014172449,,,,,,35.4984486587,37.9744476847,204.3854126506,,,135.9530722228,,,-1040.5851667487,,,,,,,,,,-7.9787376189,,,,,,,,26.3745289931,,,-22.4541704512,,,20.1211423195,,,,,20.0384853127,44.312386198,69.6147872382,,,-74.0,,,,46.5362721576,,,-24.8516160303,-37.2383264351,,,-231.6777045189,14.1764694818,,,-21.4609840207,5.6138175361,,40.593654923,40.593654923,,127.1230365943,151.515,,,,,-95.7787269892,-219.4717870573,31.66244097,-11.1430939167,-325.101856285,-403.8003947509,169.6737315619,,34.1484339704,-133.801921107,574.2320466607,,,,-1040.5851667487,,,,,-21.4609840207,14.1764694818,,,,,-231.6777045189,,,,
600168.SH,600168,武汉控股,10002382,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-30 00:00:00,2022-04-29 00:00:00,CNY,527943613.4,,,,,,,,,,,,,8833996.44,,0.0,536777609.84,433101008.24,,,,,,83259943.71,25922829.76,20148789.69,,0.0,562432571.4,,0.0,-25654961.56,,20000000.0,7859036.59,,,,,0.0,27859036.59,530484137.93,,,,,230000000.0,,0.0,760484137.93,,0.0,-732625101.34,,,1010000000.0,,,,0.0,1010000000.0,312093592.83,105596010.81,,,,,,0.0,417689603.64,,0.0,592310396.36,3607.97,,0.0,-165966058.57,1611510816.93,,0.0,1445544758.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221.1964844792,,,,,,,,,,,,,116.8427092335,,,3194.842000092,707.7435146384,,,,,,78.4652932833,183.0548639391,2207.5513088513,,,409.8962752023,,,72.7109359512,,,,,,,,,,10.2194879014,,,,,,,,58.0069341316,,,-52.2186201617,,,-45.2818903644,,,,,-45.3391561885,-47.9402284789,59.9496113183,,,,,,,-37.2813004448,,,-49.880012001,-68.7162817153,,,-127.3651696504,14.4438876431,,,-28.2469039117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-03-31 00:00:00,2023-11-08 00:00:00,CNY,1902313558.39,,,,,,,,,,,,4375.46,54697979.06,,0.0,1957015912.91,509924275.14,,,,,,222879025.82,71524993.39,28569983.83,,0.0,832898278.18,,0.0,1124117634.73,,,438563.19,,,,,0.0,438563.19,2005214300.94,38200000.0,,,,100000.0,,0.0,2043514300.94,,0.0,-2043075737.75,,,5174031680.77,,28678479.27,,0.0,5202710160.04,3836858740.97,360602969.15,,,460000.0,,,0.0,4197921710.12,,0.0,1004788449.92,35091.58,,0.0,85865438.48,1408123098.68,,0.0,1493988537.16,271210946.4,125725.7,409458262.74,409458262.74,,30789797.28,43066.65,,,,35247.24,1551028.99,-1705564.0,250620855.02,-24059827.28,-4004182.86,-4374656.08,370473.22,,-2071728.32,40307580.77,122880021.94,,,0.0,1124117634.73,,,,,1493988537.16,1408123098.68,,,,,85865438.48,0.5400523919,,,,,,,,,,,,-99.982160843,-14.8749935479,,,-1.20465153,-3.8753599267,,,,,,-3.9022641042,-18.2805281762,-38.5784396363,,,-7.0894233252,,,3.6600486852,,,-34.3838292745,,,,,,-88.0447612919,13.9202771673,-50.0,,,,-97.5,,,11.024907852,,,-11.2227522734,,,20.3809802518,,43.39239635,,,20.4875627581,33.3736444014,-1.6331314196,,,-98.517443077,,,,28.2046302529,,,-3.7241561283,299.602579023,,,-70.510123267,26.0681485326,,,6.097864495,5.1642642025,-85.8184078241,10.300445392,10.300445392,,8.6987624798,179.6535714286,,,,572.663685188,808.4641382933,31.0193425749,11.5142489374,-8.3117782681,-143.0683567176,-149.0592145955,-2.553149986,,-187.9849176453,-53.9831203613,31.7836309726,,,,3.6600486852,,,,,6.097864495,26.0681485326,,,,,-70.510123267,标准无保留意见,,,
600168.SH,600168,武汉控股,10002382,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2020-10-31 00:00:00,2021-10-30 00:00:00,CNY,676871204.15,,,,,,,,,,,,,54421142.0,,0.0,731292346.15,406538247.72,,,,,,162408445.3,61322321.57,15297231.48,,0.0,645566246.07,,0.0,85726100.08,,,58190.0,,,,,0.0,58190.0,1228800823.39,38200000.0,,,,,,0.0,1267000823.39,,0.0,-1266942633.39,,,3958344000.0,,1933790.72,,0.0,3960277790.72,2986028114.72,295639228.87,,,460000.0,,,0.0,3282127343.59,,0.0,678150447.13,-12918.6,,0.0,-503079004.78,1408123098.68,,0.0,905044093.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.0185344669,,,,,,,,,,,,,28.7799534593,,,-22.7005737442,18.0330617425,,,,,,-10.1587181471,-23.2438460718,-61.5766931965,,,0.1025613061,,,-71.5334354484,,,8716.6666666667,,,,,,-98.4689501297,0.5793203477,0.0,,,,,,,0.4979436434,,,-0.7971979909,,,14.6119249684,,-90.3310464,,,14.0077093849,72.8541229945,43.8437589488,,,,,,,69.7933860742,,,-55.9837065559,-179.2714094352,,,-186.0080333979,26.0681485326,,,-46.8207608837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2020-06-30 00:00:00,中报,2020中报,058001001,2020-08-29 00:00:00,2021-08-28 00:00:00,CNY,394069309.26,,,,,,,,,,,,,22210629.1,,0.0,416279938.36,244634329.54,,,,,,110794779.93,40714733.15,9488287.72,,0.0,405632130.34,,0.0,10647808.02,,,,,,,,,,815060771.84,,,,,,,0.0,815060771.84,,0.0,-815060771.84,,,2808344000.0,,1933790.72,,0.0,2810277790.72,1609227214.72,157470464.68,,,460000.0,,,0.0,1767157679.4,,0.0,1043120111.32,8028.61,,0.0,238715176.11,1408123098.68,,0.0,1646838274.79,163501629.88,,188930213.59,188930213.59,,13409316.79,13200.0,,,,-43503.8,88883.14,-1199609.0,128058936.67,-5603900.0,2535336.92,2187409.61,347927.31,,-4092896.65,-411719001.62,-42907989.41,,,0.0,10647808.02,,,,,1646838274.79,1408123098.68,,,,,238715176.11,-30.8406907998,,,,,,,,,,,,,-20.7027076167,,,-30.7691021089,11.9131287436,,,,,,-16.1717548147,-22.3158839461,-62.9642244218,,,-5.4011297252,,,-93.8273719482,,,,,,,,,,2.6239195032,,,,,,,,2.6239195032,,,-3.0131150976,,,38.9105089703,,,,,39.0061610176,33.5747419353,97.8058618039,,,,,,,37.5918386543,,,41.4697041086,796.5505304299,,,101.2332139784,26.0681485326,,,33.2846304249,-17.156262051,,4.7497444261,4.7497444261,,215.5198515346,500.0,,,,87.6847961395,,7.8052889363,34.811418451,10.9719867007,199.6334181801,175.0903726378,-5.5497119574,,-219.4473499347,-37.554106297,-275.4579566604,,,,-93.8273719482,,,,,33.2846304249,26.0681485326,,,,,101.2332139784,,,,
600168.SH,600168,武汉控股,10002382,通用,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-04-30 00:00:00,2021-04-30 00:00:00,CNY,12217533.16,,,,,,,,,,,,,4073919.05,,0.0,16291452.21,53618630.22,,,,,,46653297.22,9158235.05,873167.57,,0.0,110303330.06,,0.0,-94011877.85,,,,,,,,,,481297951.96,,,,,,,0.0,481297951.96,,0.0,-481297951.96,,,1845824000.0,,1933790.72,,0.0,1847757790.72,599490900.0,66018297.85,,,463800.0,,,0.0,665972997.85,,0.0,1181784792.87,11533.06,,0.0,606486496.12,1408123098.68,,0.0,2014609594.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.5615023531,,,,,,,,,,,,,-10.4749957749,,,-92.9984371067,-36.6414297209,,,,,,-38.0496181799,26.3007768687,-88.4659047963,,,-36.8816082019,,,-262.2941662078,,,,,,,,,,-19.706435756,,,,,,,,-19.706435756,,,19.3024707456,,,102.6834567409,,,,,102.8957995145,60.5715913315,131.9271184154,,,,,,,65.7419610999,,,132.2325903787,214.4681966068,,,2147.1715944533,26.0681485326,,,85.2807073615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2020-04-30 00:00:00,2023-11-08 00:00:00,CNY,1892095252.72,,,,,,,,,,,,24527280.01,64256064.51,,0.0,1980878597.24,530482376.58,,,,,,231929528.56,87525031.42,46514584.88,,0.0,896451521.44,,0.0,1084427075.8,,,668376.69,,,3000000.0,,0.0,3668376.69,1760190855.22,76400000.0,,,,4000000.0,,0.0,1840590855.22,,0.0,-1836922478.53,,,4298047473.9,,20000000.0,,0.0,4318047473.9,2876774311.89,366589863.39,,,31027476.44,,,0.0,3274391651.72,,0.0,1043655822.18,8781.62,,0.0,291169201.07,1116953897.61,,0.0,1408123098.68,257892686.7,886541.5,371220860.7,371220860.7,,28325802.96,15400.0,,,,-7457.15,-218928.37,-2472525.0,224743346.62,-22213491.15,9297273.37,8917093.59,380179.78,,2354640.29,87593033.44,93243767.1,,,0.0,1084427075.8,,,,,1408123098.68,1116953897.61,,,,,291169201.07,90.228277602,,,,,,,,,,,,-29.7137355345,-69.4991330317,,,59.7211630527,2.4966209751,,,,,,3.6935919829,-38.4011367349,-41.5545682548,,,-6.9012611712,,,291.0573107819,,,168.784912292,,,103.9029748085,,,113.2834186263,47.8780765662,,,,,700.0,,,54.567755364,,,-54.4828255489,,,53.5623694293,,-73.9524020782,,,48.5438396932,124.3772193466,45.7274319654,,,,,,,113.4998853101,,,-24.0007101718,-65.6359079995,,,-36.9077261039,70.4085465266,,,26.0681485326,-9.1602128031,-97.807045021,7.8075695561,7.8075695561,,224.4227491473,,,,,,-124.48419471,-8.0293976805,18.067120125,-45.7114470057,193.0575390826,178.6821088045,-71.6743935908,,-81.5894180632,112.033838486,-38.3681349275,,,,291.0573107819,,,,,26.0681485326,70.4085465266,,,,,-36.9077261039,标准无保留意见,,,
